latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,date_end,date_complete,brightness,bright_t31
44.39123,-1.12265,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.98,26.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.3917,-1.12795,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,330.17,26.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39218,-1.13324,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.55,20.98,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39265,-1.13854,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,320.24,20.98,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39312,-1.14385,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,321.89,34.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39349,-1.10078,328.21,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,289.57,6.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.3936,-1.14917,350.71,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,313.07,34.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39397,-1.10608,349.55,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,305.0,6.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39407,-1.1545,323.34,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,296.98,4.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39444,-1.11137,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,312.48,8.79,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39491,-1.11666,351.91,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,309.93,8.79,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39539,-1.12195,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,320.82,13.21,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39586,-1.12723,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,314.38,13.21,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39634,-1.13253,353.52,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,313.2,18.77,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39681,-1.13784,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,324.01,18.77,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39728,-1.14314,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,328.63,29.92,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39764,-1.10009,301.69,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,290.04,6.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39776,-1.14846,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.4,29.92,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39811,-1.10538,324.73,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,296.08,6.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39824,-1.1538,321.04,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,297.48,6.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39859,-1.11067,326.73,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.69,8.79,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39907,-1.11595,339.98,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.82,8.79,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.39954,-1.12124,340.14,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,307.14,13.21,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40002,-1.12653,352.45,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,312.34,13.21,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40049,-1.13183,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.82,18.77,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40097,-1.13713,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,325.66,18.77,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40144,-1.14245,354.42,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,328.0,29.92,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40192,-1.14777,352.9,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,324.52,29.92,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40227,-1.10469,312.03,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,292.35,8.45,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40274,-1.10997,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,311.61,13.26,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40322,-1.11525,339.47,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.64,13.26,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4037,-1.12053,343.93,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,307.81,10.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40417,-1.12583,350.67,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,311.22,10.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40466,-1.13114,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.46,21.05,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40513,-1.13644,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,330.01,21.05,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40561,-1.14176,355.33,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,328.16,20.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40609,-1.14708,353.43,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,308.93,20.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40643,-1.10401,339.12,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,302.99,8.45,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40691,-1.10928,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,317.24,13.26,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40738,-1.11456,352.05,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,313.52,13.26,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40786,-1.11985,338.24,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.68,10.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40792,-1.10246,336.0,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,293.71,39.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40834,-1.12515,353.61,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,313.87,10.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40836,-1.10774,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.84,39.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40881,-1.13045,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.79,21.05,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40881,-1.11302,352.84,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,331.53,41.76,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40926,-1.11832,340.42,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.12,41.76,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40929,-1.13576,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,320.03,21.05,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40971,-1.12363,344.76,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.93,12.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.40977,-1.14108,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.64,20.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41016,-1.12894,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.62,12.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41025,-1.1464,336.18,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.78,20.2,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41058,-1.10331,341.52,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,308.54,32.95,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41061,-1.13426,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,320.88,23.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41106,-1.13958,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,318.57,23.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41106,-1.10858,340.55,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,324.46,58.85,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41151,-1.14491,355.89,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.33,21.11,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41154,-1.11386,345.12,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,332.94,58.85,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41202,-1.11915,354.54,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,310.62,9.06,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41207,-1.10176,322.19,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.32,39.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4125,-1.12446,349.75,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,309.54,9.06,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41252,-1.10703,347.1,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,337.7,39.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41297,-1.11231,336.47,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,324.79,41.76,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41298,-1.12976,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,314.7,15.68,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41342,-1.11762,349.79,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,308.02,41.76,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41346,-1.13508,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,321.31,15.68,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41388,-1.12293,353.97,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,311.95,12.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41394,-1.14039,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,314.89,15.37,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41432,-1.12825,349.9,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,309.44,12.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41442,-1.14571,349.56,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,309.11,15.37,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41474,-1.10262,348.15,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,303.02,32.95,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41478,-1.13357,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,322.35,23.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41522,-1.10788,349.54,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,317.85,58.85,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41523,-1.1389,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,312.85,23.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41568,-1.14422,355.67,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,311.72,21.11,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4157,-1.11317,346.8,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,303.72,58.85,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41618,-1.11846,342.9,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,305.39,9.06,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41623,-1.10105,297.81,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,287.78,3.08,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41666,-1.12377,333.85,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.78,9.06,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41668,-1.10632,323.55,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,289.79,3.08,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41713,-1.11162,351.41,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,307.35,11.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41714,-1.12908,343.79,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,305.63,15.68,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41758,-1.11692,344.25,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.18,11.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41762,-1.1344,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,315.53,15.68,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41803,-1.12224,328.42,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,299.17,8.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4181,-1.13971,349.64,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,299.01,15.37,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41849,-1.12755,330.53,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,300.75,8.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41858,-1.14503,321.66,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.44,15.37,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41894,-1.13288,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,313.73,13.84,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4194,-1.13821,341.02,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,299.3,13.84,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.41985,-1.14353,312.54,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.35,3.09,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42129,-1.11091,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,309.27,11.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42174,-1.11622,345.88,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,305.69,11.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4222,-1.12155,323.07,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.56,8.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42265,-1.12686,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.14,8.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4231,-1.13219,353.46,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,312.57,13.84,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42356,-1.13751,337.4,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.88,13.84,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42545,-1.11024,338.14,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,300.21,20.01,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4259,-1.11555,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,319.42,20.01,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42635,-1.12087,342.7,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.76,19.3,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42681,-1.12618,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,321.06,19.3,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42727,-1.1315,354.51,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,318.19,42.64,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42772,-1.13681,337.84,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,310.81,42.64,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.42818,-1.14213,315.76,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,294.71,1.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43006,-1.11486,355.22,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,318.37,20.01,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43052,-1.12018,340.63,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.61,19.3,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43097,-1.12549,354.74,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,325.01,19.3,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43143,-1.1308,345.37,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,328.06,42.64,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43188,-1.13611,334.87,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.51,42.64,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43234,-1.14143,304.89,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,292.18,1.81,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43422,-1.11415,325.05,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,294.32,4.89,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43468,-1.11947,367.0,0.42,0.45,2026-07-24,134,N21,VIIRS,h,2.0NRT,312.04,10.78,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43513,-1.12479,347.97,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,306.22,10.78,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43559,-1.13011,345.13,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,303.05,20.33,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.43884,-1.11877,342.8,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.02,10.78,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.4393,-1.12409,345.6,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,304.05,10.78,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.443,-1.11807,337.26,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,296.08,6.51,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.44346,-1.1234,332.24,0.42,0.45,2026-07-24,134,N21,VIIRS,n,2.0NRT,294.53,6.51,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78403,-1.20761,307.21,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.9,3.22,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78449,-1.21305,331.56,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,297.2,6.34,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78496,-1.2185,339.14,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.13,6.34,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78542,-1.22398,354.04,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.05,13.11,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78589,-1.22946,329.57,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.0,13.11,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78593,-1.13064,319.9,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,292.74,13.43,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78636,-1.23494,307.76,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.86,2.41,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78639,-1.13604,354.7,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,312.88,23.93,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78686,-1.14145,345.66,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,307.04,23.93,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.7873,-1.1961,307.36,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.89,17.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78776,-1.20151,337.19,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,300.19,45.99,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78779,-1.15226,315.52,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.52,4.28,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78823,-1.20691,352.15,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,309.94,45.99,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78868,-1.21232,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,345.84,1488.83,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78917,-1.11916,303.73,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,292.55,12.1,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78962,-1.22328,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,362.51,193.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.78964,-1.12454,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,329.85,66.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79009,-1.22876,345.22,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.18,193.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79011,-1.12993,337.21,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,326.84,66.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79056,-1.23426,314.67,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,297.21,2.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79057,-1.18457,342.13,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.43,17.88,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79057,-1.13533,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,318.18,19.38,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79103,-1.18999,354.91,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,313.07,17.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79104,-1.14074,327.17,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,298.5,19.38,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.7915,-1.19543,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,315.57,17.04,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79151,-1.14615,313.85,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,294.96,2.29,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79196,-1.20082,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,314.01,45.99,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79242,-1.20621,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,339.24,45.99,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79288,-1.11306,335.97,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,294.46,12.1,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79335,-1.11844,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,314.08,12.1,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79382,-1.22258,350.84,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.14,193.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79382,-1.12382,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,322.95,66.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79383,-1.17307,324.98,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,297.44,5.76,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79428,-1.12922,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.3,66.13,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79429,-1.22808,325.4,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,296.8,193.7,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79429,-1.17847,341.9,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,301.2,12.93,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79475,-1.13463,352.04,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,312.77,19.38,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79476,-1.23357,310.01,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.05,2.57,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79476,-1.18387,367.0,0.43,0.46,2026-07-24,134,N21,VIIRS,h,2.0NRT,316.72,12.93,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
44.79522,-1.14003,333.53,0.43,0.46,2026-07-24,134,N21,VIIRS,n,2.0NRT,295.58,19.38,N,2026-07-24 14:25:23,2026-07-24 03:34:00,,
